,adWord,appShow,approve,businessZones,city,companyFullName,companyId,companyLabelList,companyLogo,companyShortName,companySize,createTime,deliver,district,education,explain,financeStage,firstType,formatCreateTime,gradeDescription,hitags,imState,industryField,industryLables,isSchoolJob,jobNature,lastLogin,latitude,linestaion,longitude,pcShow,plus,positionAdvantage,positionDESC,positionId,positionLables,positionName,promotionScoreExplain,publisherId,resumeProcessDay,resumeProcessRate,salary,score,secondType,skillLables,stationname,subwayline,thirdType,workYear
0,0,0,1,"['东门', '留医部', '罗湖区委']",深圳,深圳世联行地产顾问股份有限公司,11885,"['五险一金', '通讯津贴', '带薪年假', '年底双薪']",image1/M00/00/17/Cgo8PFTUWEyAdVplAACPfhlUvwM417.png,世联行,2000人以上,2018-10-25 09:32:27,0,罗湖区,本科,,上市公司,综合职能|高级管理,09:32发布,,,today,企业服务,['房产服务'],0,全职,1540450546000,22.54500619,2号线/蛇口线_湖贝;2号线/蛇口线_黄贝岭;1号线/罗宝线_老街;3号线/龙岗线_老街;3号线/龙岗线_晒布;3号线/龙岗线_翠竹;5号线/环中线_黄贝岭;9号线_人民南;9号线_向西村;9号线_文锦,114.1271688,0,,内部正编，配备完善，学习及晋升渠道宽广,1、参与制定公司年度福利计划：在公司政策下保障全国社会性福利如社保、公积金工作的落实；根据公司发展情况选择适当的福利方式。2、协助进行薪酬方案的设计，支持公司激励机制有效执行；3、定期收集外部市场薪酬福利信息和数据，根据公司业务发展情况和市场水平，制定合理的薪酬福利计划调整实施办法； 4、指导、监督分公司薪酬福利管理与绩效考核工作，确保工作的规范、有序；5、维护公司业务线岗位等级体系所对应的薪酬结构及标准； 6、负责拟定公司员工个人薪酬福利调整方案。1、本科及以上学历，人力资源管理、管理学、心理学、劳动经济、会计学、统计学相关专业； 2、3年以上中型规模企业薪资管理实战工作经验，有财务分析经验优先；文字功底较好；3、熟悉企业绩效管理运行过程，能够很好的执行并维护绩效管理体系运行，提出合理改善建议并推动实施；4、熟悉国家人事政策、法律和法规，熟悉与薪酬相关的法律、法规，熟悉企业薪酬福利工作流程； 5、熟悉数据库应用和管理，熟悉薪酬计算及报表编制方法，熟练运用OFFICE办公软件； 6、对数字敏感，善于分析研究，有强烈的责任心和良好的沟通能力。,1413249,['房产服务'],薪资福利经理,,148159,1,3,8k-16k,0,人力资源,[],黄贝岭,2号线/蛇口线,其他人力资源,3-5年
1,0,0,1,"['漕宝路', '田林', '漕河泾']",上海,上海彩亿信息技术有限公司,1738,"['股票期权', '年底双薪', '五险一金', '带薪年假']",i/image/M00/61/D3/CgqKkVf8uQeAOqJ2AAArfl5skXY149.png,有鱼金融科技,500-2000人,2018-10-25 10:42:56,0,徐汇区,硕士,,不需要融资,综合职能|高级管理,10:42发布,,,today,"移动互联网,金融",[],0,全职,1540449820000,31.16440487,9号线_漕河泾开发区;12号线_虹梅路;12号线_虹漕路,121.40437233,0,,无限发挥空间，快来跟牛逼的团队一起战斗！,岗位职责：1、 按照公司对绩效管理的要求，制定薪酬规划及福利计划；2、 建立适合公司的薪酬及福利体系，建立、完善、落实工资制度和福利制度及各类台账制定；3、 负责工资相关的内容审核；4、 负责全面把握公司的用工风险，劳资关系的建立和优化；5、 根据政府相关政策及社会经济发展、公司业务发展情况和市场水平，制定和调整薪酬政策及薪资福利体系。工作要求：1. MBA、管理、经济等硕士以上学历；2. 在企业战略、人力资源、组织发展、营销和运营管理等职能领域有深入研究和实践经验；3. 具备良好的沟通能力，优秀的分析能力、决策能力以及解决复杂问题的能力；4. 有企业管理经验或有管理咨询经验优先；有过完整的绩效考核或薪酬企业管理项目经验者优先；5. 熟练使用Word/Excel/Power Point等办公软件；6. 具有强烈的合作和进取精神；工作作风严谨、细致，具责任心和敬业精神。,2310601,['薪酬福利'],薪资福利经理,,105490,1,100,10k-15k,0,人力资源,['薪酬福利'],漕河泾开发区,9号线,其他人力资源,1-3年
2,0,0,1,"['张江', '花木', '北蔡']",上海,上海万间信息技术有限公司,51951,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",i/image2/M01/6C/B2/CgoB5ltPA2uAWzctAAHPGcUXsGI185.png,巴乐兔,2000人以上,2018-10-23 19:18:19,0,浦东新区,本科,,C轮,综合职能|高级管理,2天前发布,,,disabled,移动互联网,[],0,全职,1540445480000,31.196663,2号线_张江高科,121.581666,0,,"平台大,机会多,领导好,氛围好",职位描述：1、负责研究和跟踪市场薪酬变化，结合公司战略发展的需要，制定年度人工成本预算；2、负责集团薪酬运营各项制度、流程的梳理与优化；3、负责开展公司内外部的薪酬调研，确保公司的薪酬福利在当地具有竞争力并符合公司业务的发展需要；4、指导定期分析福利体系状况，编写分析报告，提出福利体系调整建议5、 结合业务需求和市场状况，进行薪酬体系的搭建，确保有效性并持续优化，制定薪酬福利管理体系和标准管理流程；6、 负责优化公司薪酬数据统计及核算体系，核算人员薪资，编制薪资报表，监控及评估薪酬数据统计及核算工作流程，以确保简洁高效；7、 组织实施各项社会保险、公积金、个税等申报工作，有三方公司对接的优先；8、 负责控制、核算与预测公司总体人力成本，提供相关人力资源数据分析报告和人力成本优化方案；9、 参考公司发展情况，各岗位的工作状态，参与公司的员工福利方案的制定，参与薪酬相关的公司级项目的推动及实施。任职资格：1、 统招本科以上学历，人力资源、统计学、财会、金融类相关专业优先。2、 5年以上人力资源薪资福利管理/咨询工作经验，有完整薪酬体系思路或核算千人以上薪资的经验，有大型连锁或互联网企业工作薪资福利工作经验优先。3、 在薪酬福利管理理论、方法方面有丰富的专业知识，熟悉薪酬福利管理的运作模式、流程、工具和方法，熟悉国家劳动法律法规；4、 热爱人力资源工作，有强烈的成就动机，自我驱动，主动学习，能快速适应和拥抱变化；5、 开朗积极，性格成熟不情绪化，乐于沟通，有耐心，有担当；目标导向，对数据敏感。,5250753,['薪酬福利'],薪酬经理,,5764055,1,100,15k-20k,0,人力资源,['薪酬福利'],张江高科,2号线,薪酬福利,5-10年
3,0,0,1,['北新泾'],上海,上海唯渡网络科技有限公司,298240,"['带薪年假', '午餐补助', '年底双薪', '绩效奖金']",i/image3/M00/22/68/Cgq2xlqU19uAemAOAAAsYxuExvU561.png,唯渡科技,500-2000人,2018-09-28 09:42:06,0,长宁区,本科,,不需要融资,综合职能|高级管理,2018-09-28,,,overSevenDays,"移动互联网,金融",[],0,全职,1538099691000,31.226,2号线_淞虹路,121.356341,0,,公司前景好，福利待遇好，办公环境佳,职位描述：1、 负责研究和跟踪市场薪酬变化，结合公司战略发展的需要，制定年度人工成本预算；2、 负责开展公司内外部的薪酬调研，确保公司的薪酬福利在当地具有竞争力并符合公司业务的发展需要；3、 结合业务需求和市场状况，进行薪酬体系的搭建，确保有效性并持续优化，制定薪酬福利管理体系和标准管理流程；4、 负责优化公司薪酬数据统计及核算体系，核算人员薪资，编制薪资报表，监控及评估薪酬数据统计及核算工作流程，以确保简洁高效；5、 负责控制、核算与预测公司总体人力成本，提供相关人力资源数据分析报告和人力成本优化方案；6、 参考公司发展情况，各岗位的工作状态，参与公司的员工福利方案的制定； 任职资格：1、 统招本科以上学历，人力资源、统计学、财会、金融类相关专业优先。2、 5年以上人力资源薪资福利管理/咨询工作经验，有完整薪酬体系思路或核算千人以上薪资的经验，有大型连锁或互联网企业工作薪资福利工作经验优先。3、 在薪酬福利管理理论、方法方面有丰富的专业知识，熟悉薪酬福利管理的运作模式、流程、工具和方法，熟悉国家劳动法律法规；4、 热爱人力资源工作，有强烈的成就动机，自我驱动，主动学习，能快速适应和拥抱变化；5、 开朗积极，性格成熟不情绪化，乐于沟通，有耐心，有担当；目标导向，对数据敏感。,5179352,"['薪酬福利', '社保', '绩效考核']",薪酬经理,,8857827,0,0,10k-20k,0,人力资源,"['薪酬福利', '社保', '绩效考核']",淞虹路,2号线,人事,3-5年
4,0,0,1,,广州,广州市百果园网络科技有限公司,146798,"['年底双薪', '五险一金', '年终奖', '班车接送']",i/image2/M00/15/2B/CgoB5lny-TCAXyITAACiB6UnOYg011.png,Bigo,500-2000人,2018-10-19 10:31:47,0,番禺区,本科,,D轮及以上,综合职能|高级管理,2018-10-19,,,today,"移动互联网,社交网络",[],0,全职,1540433191000,23.008547,7号线_南村万博,113.349602,0,,"五险一金,年终奖金,全勤奖,包三餐",职责描述：1、负责协助从事人力资源组织管理顶层设计；2、负责薪酬调研工作，设计校准薪资架构、出具内外部差异化报告，确保内部公平性及对外竞争性，并符合业务需要；3、提出薪酬体系调整建议，建立有效公平的内部薪酬架构和体系；4、评估分析市场的薪资福利操作的合法性，制定有效的合法合规可执行的建议方案。任职要求：该岗位需要以英语作为工作语言。1、统招本科及以上学历，5年以上人力资源工作经验；2、参与过企业薪酬体系的设计与开发，熟悉薪酬设计理论、有大型互联网企业薪酬福利经验优先；3、对数字敏感，逻辑性强，精通excel，具备优秀的数据分析能力；4、具有良好的思维能力和沟通能力，以及团队合作意识，优秀的面对和解决问题能力5、适应性强，能在快节奏下承担较大的压力。,5236322,"['HR', 'HRBP', 'HRM']",薪酬福利高级经理,,928948,1,58,15k-25k,0,人力资源,"['HR', 'HRBP', 'HRM']",南村万博,7号线,薪酬福利,5-10年
5,0,0,1,"['朝阳门', '东四', '东直门']",北京,北京屹品文汇科技有限责任公司,64373,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",i/image/M00/02/66/Cgp3O1aOHeyAHlCQAARYG2INfOY586.png,心上,50-150人,2018-10-18 16:46:30,0,东城区,本科,,B轮,综合职能|高级管理,2018-10-18,,,threeDays,电子商务,[],0,全职,1540363808000,39.932963,2号线_东直门;2号线_东四十条;2号线_朝阳门;5号线_张自忠路;5号线_北新桥;6号线_朝阳门;13号线_东直门;机场线_东直门,116.430952,0,,团队氛围好,岗位职责：1、负责每月员工薪资核算及人事报表统计；2、协助部门领导完成薪资福利预算，制定福利方案；3、员工信息及档案管理工作及社保、公积金管理；4、绩效考核方案制定，并协助推进实施；5、进行绩效考核结果统计以及绩效奖金核算；6、进行薪酬调研，根据公司业务发展情况和市场水平，拟定薪酬政策；  7、领导交办及HR团队协作工作。任职要求：1、统招本科学历；2、三年以上互联网行业薪酬绩效模块工作经验；3、有过完整绩效方案设计到实施的经验；4、工作原则性强，逻辑思维严谨，较强的数据分析能力、数据敏感性和保密意识。,5091103,"['HR', '绩效管理', '绩效考核', '薪酬福利']",薪酬绩效经理,,6261791,0,13,20k-30k,0,人力资源,"['HR', '绩效管理', '绩效考核', '薪酬福利']",东直门,机场线,人事,5-10年
6,0,0,1,"['苏州街', '万泉河', '颐和园']",北京,北京快快网络技术有限公司,30608,"['员工福利丰富', '高薪期权', '热门行业', '免费工作餐']",i/image2/M01/83/51/CgotOVuFIUeANYbLAAA7IRr6xII469.jpg,真融宝,150-500人,2018-10-25 11:51:38,0,海淀区,本科,,B轮,综合职能|高级管理,11:51发布,,,today,金融,[],0,全职,1540440816000,39.982135,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_苏州街;10号线_海淀黄庄,116.305387,0,,"业务发展快,团队氛围好,弹性工时,独立性强",【岗位职责】-    负责每月薪资/奖金项目的核算，确保及时准确发放；-    参与设计并搭建公司薪资激励体系，优化薪酬制度；-    负责内外部薪酬调研，确定符合企业定位的薪酬水平。为公司保持整体薪酬外部竞争力提供建议；-    负责奖金激励项目的设计并执行跟踪激励效果；-    参与公司年度薪酬福利计划及调整方案，参与年度人工成本预算制定及实际使用的管控分析；-    关注各部门人力结构及薪资成本，定期编制薪资福利统计台账及报表，进行成本分析。【任职要求】-    大学本科以上学历，人力资源或财务相关专业，5年以上薪酬相关工作经验，有互联网、金融公司工作背景优先；-    熟悉互联网及金融企业薪酬设计，薪酬激励项目设计，具有丰富实操经验；-    熟悉人力资源成本预算、核算及管控工作，具备良好的数据处理分析技能；工作积极主动、认真细致，良好的沟通能力，强烈的敬业精神与责任感，严守工作机密。,4961792,"['薪酬福利', '绩效管理', '绩效考核']",薪酬绩效经理,,443914,1,100,15k-20k,0,人力资源,"['薪酬福利', '绩效管理', '绩效考核']",海淀黄庄,10号线,薪酬福利,5-10年
7,0,0,1,"['五道口', '清华大学', '中关村']",北京,北京店小伙科技有限公司,394430,"['带薪年假', '交通补助', '节日礼物', '五险一金']",i/image/M00/90/49/CgpFT1sNDP-AQWY-AAAJ3AvXMi0971.png,店小伙,150-500人,2018-10-25 11:38:35,0,海淀区,本科,,不需要融资,综合职能|高级管理,11:38发布,,,today,"企业服务,数据服务",['电商'],0,全职,1540450639000,39.993493,4号线大兴线_北京大学东门;13号线_五道口;15号线_清华东路西口,116.331105,0,,前景广阔,【岗位职责】：1.协助完善薪酬福利管理体系，梳理、优化薪酬相关制度及工作流程；2.负责公司年度薪酬预算编制并严格监督执行；3.负责工资、奖金等核算工作，监督、审核各发薪主体薪酬福利执行情况，解答员工关于薪酬福利相关疑问；4.按月完成社保福利缴纳、住房公积金缴纳支出，个税申报等工作；（人员增减调整，报销等）；5.负责调研行业市场薪酬水平，形成薪酬调查报告，为公司完善薪酬福利方案提供参考依据；6.负责统计分析薪酬福利数据，编制人工成本分析报告；7.上级交办的其他各项临时性工作。（薪酬核算、社保公积金管理、建立薪酬数据库、人力月度年度成本月报、人力成本预算、社保合规缴纳测算、协助月度、季度、年度考核、其他数据支持工作）【任职要求】：1.人力资源、数学、统计学或相关专业本科以上学历；2.3年以上薪资福利执实际操作经验，熟悉国家劳动人事政策法规，具备千人以上规模企业薪酬核算工作经验优先考虑；3.良好的职业道德素养，责任心强，认真，稳重，良好的沟通和理解能力；4.数字敏感度好，善于进行数据统计分析，熟练操作EXCEL相关办公软件。,5256622,['电商'],薪酬福利主管,,11562946,2,11,10k-20k,0,人力资源,[],五道口,15号线,薪酬福利,5-10年
8,0,0,1,"['田林', '漕河泾', '虹桥']",上海,竹间智能科技（上海）有限公司,98800,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",i/image/M00/23/F0/Cgp3O1cYtKSAV7rUAAJ-zaTM4JI694.png,竹间智能科技(上海)有限公司,150-500人,2018-10-25 10:40:59,0,徐汇区,本科,,B轮,综合职能|高级管理,10:40发布,,,today,"移动互联网,其他",[],0,全职,1540452259000,31.1751,9号线_桂林路;12号线_虹漕路;12号线_桂林公园,121.41768,0,,"高效团队,发展前景大,带薪年假",工作职责：1、负责薪资核算及发放2、协助员工福利工作，包括社保、商保及体检等3、负责与外包商对接，办理招退工手续4、员工档案信息管理及报表5、提供人事事务相关内部服务与支持 任职条件：1、本科，三年以上企业或外包商相关经验，负责过200人/月以上的薪资计算工作2、熟练掌握Excel公式应用，可独立进行薪资计算及报表处理，有一定的数理分析能力3、熟悉上海、北京、广东等地人事相关法规4、品格端正，责任心强，服务意识良好，踏实仔细5、本岗位需要背景调查,4916778,"['HR', '薪酬福利']",薪资福利专员,,2719723,1,0,5k-10k,0,人力资源,"['HR', '薪酬福利']",虹漕路,9号线,薪酬福利,3-5年
9,0,0,1,"['长征', '金沙江路', '长风公园']",上海,上海诚信互通网络信息科技有限公司,98070,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",i/image/M00/03/23/CgqKkVaq_mSAXljbAAApL3a8yJE453.png,诚信互通,150-500人,2018-10-19 14:38:46,0,普陀区,大专,,A轮,综合职能|高级管理,2018-10-19,,,today,"移动互联网,企业服务",[],0,全职,1540432207000,30.994061,,120.993464,0,,"五险一金,餐饮补贴,通讯补贴,绩效奖金","岗位职责 1、负责外包人员的薪资核算，在上级的领导和监督下定期完成量化的工作要求；2、负责企业内部以及外派人员的薪资的核算发放，社会保险、商业保险办理等薪酬基本业务的操作、实施；3、负责成本预算、薪酬数据分析及统计，并提供相应报表；4、解决日常的薪酬福利问题，并提供支持和建议；5、了解掌握与薪酬福利相关的各项政策，并作相应调整。 任职资格 1、人力资源或相关专业大专以上学历；2、1年以上薪资福利实务操作经验；3、具有员工薪酬管理、社会福利保险管理的实际操作经验，熟悉国家劳动人事政策法规；4、良好的职业道德素养,仔细认真,稳重,守秘，良好的沟通和理解能力，处事灵活、有条理；5、数字敏感度好，善于进行数据分析，熟练操作相关办公软件。",5217097,['薪酬福利'],薪资福利专员,,2682170,0,0,4k-6k,0,人力资源,['薪酬福利'],,,薪酬福利,1年以下
10,0,0,1,"['十八里店', '大望路']",北京,小叶子（北京）科技有限公司,7094,"['优秀团队', '技术大牛多', '五险一金', '弹性工作']",i/image/M00/12/85/CgpFT1j1gi2AKyQ2AAARmArSDYg616.jpg,The ONE,150-500人,2018-10-22 14:17:38,0,朝阳区,本科,,C轮,综合职能|高级管理,3天前发布,,,today,"硬件,教育","['教育', '薪酬福利', '绩效管理']",0,全职,1540440602000,39.876988,7号线_南楼梓庄;14号线东段_北工大西门,116.486866,0,,"带薪年假,五险一金,免费午晚餐,交通补助",【岗位职责】- 参与设计并搭建公司薪资激励体系，梳理优化薪酬制度，撰写分析报告与建议；- 负责实施内外部薪酬调查，确定符合企业定位的薪酬水平。为公司保持整体薪酬外部竞争力提供建议，参与编制公司年度薪酬福利计划及调整方案，参与年度人工成本预算分配以及实际使用的管控分析；- 负责奖金激励项目的设计并执行跟踪激励效果；- 负责每月薪资/奖金项目的核算，确保及时准确发放；- 关注各部门人力结构及薪资成本，定期编制薪资福利统计台账及报表，定期进行成本分析。【任职要求】- 大学本科以上学历，人力资源或财务相关专业，3年以上中型（200人以上）薪酬工作经验，有咨询公司、互联网教育公司工作背景优先；- 熟悉教育行业及互联网企业薪酬设计，薪酬激励项目设计，具有丰富实操经验；- 了解人力资源成本预算、核算及管控工作，具备良好的数据处理分析技能；- 工作积极主动、认真细致，良好的沟通能力，强烈的敬业精神与责任感，严守工作机密。,4861912,"['教育', '薪酬福利', '绩效管理']",薪酬绩效经理,,79034,1,24,15k-20k,0,人力资源,"['薪酬福利', '绩效管理']",南楼梓庄,7号线,薪酬福利,3-5年
11,0,0,1,"['朝外', '建国门']",北京,北京多知科技有限公司,144142,[],i/image/M00/50/13/Cgp3O1ey09uAddXRAABHFBYEBks442.JPG,考虫网,150-500人,2018-10-24 13:08:47,0,朝阳区,本科,,D轮及以上,综合职能|高级管理,1天前发布,,,disabled,教育,[],0,全职,1540452980000,39.919494,1号线_建国门;2号线_朝阳门;2号线_建国门;6号线_东大桥;6号线_朝阳门,116.436324,0,,"公司前景,开放平台,模块搭建",工作职责：负责员工薪资、奖金核算，报盘发放，个税申报；数据维护，成本费用分析；负责员工福利管理，社保商保及其他福利事项；负责员工关系模块，入离调转，考勤等事项；主导SHR系统的供应商调研，流程梳理，上线。  任职资格： 本科以上学历，3-5年或以上薪酬福利经验；逻辑缜密，细致，善于处理数据；具备项目管理经验，良好的沟通协调能力。,5231225,"['薪酬福利', '社保', '员工关系']",薪资福利主管,,7661373,1,42,10k-20k,0,人力资源,"['薪酬福利', '社保', '员工关系']",建国门,2号线,薪酬福利,3-5年
12,0,0,1,"['酒仙桥', '大山子']",北京,云像（上海）数字技术有限公司,54448,"['技能培训', '节日礼物', '绩效奖金', '年度旅游']",i/image3/M00/0D/C8/CgpOIFpoIk6AEAa7AAAxuuWoTH0495.png,云像数字,150-500人,2018-10-24 11:14:08,0,朝阳区,大专,,B轮,综合职能|高级管理,1天前发布,,,sevenDays,"数据服务,广告营销",[],0,全职,1539855323000,39.974093,14号线东段_将台,116.494172,0,,平台大，环境好，福利多，成长快,任职要求：1.完成每月薪资计算与核算，完成个人所得税等相关数据统计工作； 2.负责员工档案资料更新维护、月报分析、入离职手续办理、员工访谈、员工关系处理、劳动风险防范等员工关系相关事务；3.负责员工社会保险、住房公积金、工作居住证各项业务的办理；4.了解公司内部员工对目前薪酬状况的满意程度，组织相关人员了解当地整体薪酬水平与同行业市场平均薪酬水平；5.根据绩效考核的统计结果、岗位变动及职位升迁，及时调整员工的薪资；6.参加薪酬调研，进行薪酬成本核算，提供基础数据分析；7.协助上级不断完善公司的激励机制，并提出合理化建议；8.协助拟订公司的福利计划及人力成本分析报告；9.充分了解各项薪资福利规定，对员工有关薪酬方面的疑问给予及时并合理的解答。任职资格:1.统招本科及以上学历，人力资源、管理、金融等相关专业；2.从事薪酬工作3年以上，且愿意在薪酬领域有所发展；3.熟练掌握Excel，会灵活应用函数；4.具有较好的逻辑思维能力、理解能力、洞察力，及良好的沟通及语言表达能力。,4438171,[],薪酬绩效主管,,7304723,1,78,8K-13K,0,人力资源,[],将台,14号线东段,其他人力资源,3-5年
13,0,0,1,"['十里堡', '四惠']",北京,北京盒马网络科技有限公司,243657,[],i/image/M00/7A/08/CgpEMlpDX6qAQI-kAAFL5JRd74U016.png,盒马生鲜,500-2000人,2018-10-12 18:32:30,0,朝阳区,本科,,不需要融资,综合职能|高级管理,2018-10-12,,,threeDays,"移动互联网,电子商务",[],0,全职,1540277569000,39.915265,1号线_四惠;1号线_四惠东;6号线_青年路;6号线_十里堡;八通线_四惠东,116.50565,0,,"业务前景好,团队氛围佳,大牛带你飞,晋升空间大",岗位面试和录用由上海上嘉集团管理岗位职责：1、建立并完善薪酬制度，管理办法等，规范薪酬管理的各项流程；2、负责制作每月工资报表；3、负责建立薪资、福利档案资料，并及时更新、分类存档，做好定期的维护与管理工作；4、对薪酬福利数据进行统计、分析，定期提交人力成本分析报告；5、进行薪资谈判、沟通，以及薪资异动管理，确保公司薪酬制度有效实施；6、参与行业薪酬福利调研，为公司薪酬福利策略的制定与优化提供参考。任职要求：1、全日制本科以上学历；2、管理学、经济学或人力资源、财务等相关专业背景；3、5年以上大中型规模企业薪资模块工作经验；4、掌握薪酬设计方法，了解现代企业薪酬福利管理体系设计方法和薪酬福利管理流程；5、熟悉薪酬福利保险等方面的法律法规；6、逻辑思维能力强，数字敏感度好，善于进行数据分析，具备良好的沟通能力和协调能力，保密性强。,4953861,"['HR', '薪酬福利']",薪资福利主管,,7741564,1,8,8k-16k,0,人力资源,"['HR', '薪酬福利']",四惠东,八通线,薪酬福利,5-10年
14,0,0,1,['南头'],深圳,深圳市乐家云计算有限公司,359268,"['""""']",i/image/M00/8A/52/CgpEMlrQHUqAfOKqAABxAY5ARUU815.png,乐家云计算有限公司,50-150人,2018-10-24 11:22:57,0,南山区,本科,,不需要融资,综合职能|高级管理,1天前发布,,,threeDays,"移动互联网,企业服务",[],0,全职,1540283721000,22.531811,1号线/罗宝线_桃园;1号线/罗宝线_大新;1号线/罗宝线_鲤鱼门;11号线/机场线_南山,113.916332,0,,"团队氛围好,工作自主性,发展机会多",备注：此岗位为乐凯撒总部岗位岗位职责：1.负责每月深圳总部及分公司工资核算、商业保险等日常沟通；2.监督各区域薪酬制度执行情况，控制年度人事预算；3.按月、季度、年度输出人事相关数据报表，针对出现的问题及时反馈上级，并跟踪改进；4.薪资市场调研、分析，了解市场趋势，为公司薪资福利决策提供依据；5.参与年度调整、年终绩效奖金等项目设定工作。任职要求：1.全日制本科及以上学历，人力资源相关专业优先，具备3年以上薪酬福利相关工作；2.熟练使用办公软件，熟悉国家及地方性劳动法律法规、薪酬相关制度；3.工作严谨、认真，具备良好的沟通能力和团队合作意识、服务意识；4.有零售、快消、生产型企业同岗位经验者优先考虑,5039329,['人力资源'],薪酬福利主管,,7630111,5,50,8k-10k,0,人力资源,['人力资源'],大新,1号线/罗宝线,薪酬福利,3-5年
15,0,0,0,,北京,李沧区福逸鑫摄影工作室,415787,"['""""']",images/logo_default.png,福逸鑫,50-150人,2018-10-25 11:25:45,0,朝阳区,本科,,未融资,综合职能|高级管理,11:25发布,,,today,文化娱乐,['保险'],0,全职,1540454032000,39.885936,7号线_广渠门外;10号线_双井;10号线_劲松;10号线_潘家园,116.450475,0,,现金、红包、礼物、国内游、出国游多重奖励,一、声明:摄影工作室是我自己的，我爱人在打理。本人就职于太平洋旗下售后部，为我们部门招聘。行业虽然是保险，但不需要你出去扫楼 推销保险，那是外勤销售干的工作。我们是内勤售后服务部，负责维护现有老客户工作。二、薪酬架构:部门经理薪资25k~40k月度奖励+季度奖励+年终奖金+免费国内游、出国游每月现金、红包、礼物拿到手软不定期的团建活动、培训全方位发展全公司透明公开公正的薪资福利和晋升制度季度考核、大公司、大平台发展空间无限！三、工作职责:负责团队工作计划监督和执行完成率协助公司推动个人晋升和组织发展负责本部门计划的指定和落实负责部门员工管理，主管的培训晋升和文化传承要求:有协调管理能力，成熟稳重，已婚人士优先，时间:8:30~17:00 地点:朝阳区劲松欢迎投递简历，筛选合格后通知面试！,5257284,['保险'],部门经理,,11217698,1,50,25k-40k,0,高级管理职位,[],广渠门外,10号线,事业部负责人,3-5年
